Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,SoT,SoT%,Sh/90,SoT/90,G/Sh,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,Ast,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA90,PassLiveGCA,PassDeadGCA,TOGCA,ShGCA,FldGCA,DefGCA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,TklDrib,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
2030,Boubakary Soumaré,FRA,MF,Sevilla,es La Liga,24.0,1999.0,7.0,5.0,437.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.21,0.0,0.0,0.0,0.02,0.0,0.0,52.24489795918367,57.755102040816325,90.5,907.3469387755101,0.0,0.02040816326530612,0.0,0.2040816326530612,6.938775510204081,0.0,0.0,5.3061224489795915,57.3469387755102,0.4081632653061224,0.4081632653061224,0.0,0.8163265306122448,0.0,0.0,0.0,0.0,0.0,0.0,52.24489795918367,0.0,0.6122448979591836,0.41,0.4081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6530612244897958,1.6326530612244896,1.2244897959183672,1.4285714285714284,0.0,0.6122448979591836,0.6122448979591836,100.0,0.0,0.4081632653061224,0.0,0.4081632653061224,1.0204081632653061,3.6734693877551017,1.4285714285714284,0.0,66.3265306122449,5.1020408163265305,19.79591836734694,41.42857142857142,5.5102040816326525,0.4081632653061224,66.3265306122449,2.0408163265306123,1.4285714285714284,70.0,0.4081632653061224,20.0,41.0204081632653,213.6734693877551,114.28571428571428,1.0204081632653061,0.6122448979591836,0.0,0.8163265306122448,0.4081632653061224,48.97959183673469,0.8163265306122448
2031,Issa Soumaré,SEN,FW,Le Havre,fr Ligue 1,23.0,2000.0,7.0,3.0,237.0,18.0,0.0,0.0,0.0,0.0,0.0,0.14,0.24,0.39,0.14,0.39,1.0,20.0,1.9,0.38,0.0,0.4,0.08,-0.4,-0.4,12.692307692307692,23.846153846153847,53.2,164.6153846153846,0.0,0.038461538461538464,-0.23076923076923075,1.1538461538461537,0.3846153846153846,0.0,0.0,1.5384615384615383,22.307692307692307,1.1538461538461537,0.0,0.0,0.0,0.7692307692307692,0.3846153846153846,0.0,0.0,0.0,0.0,12.692307692307692,0.3846153846153846,2.3076923076923075,2.66,0.7692307692307692,0.0,0.7692307692307692,0.3846153846153846,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307692,0.0,0.7692307692307692,0.0,0.0,0.0,1.5384615384615383,0.0,1.5384615384615383,0.0,0.0,0.0,0.0,0.7692307692307692,0.7692307692307692,0.0,37.69230769230769,1.5384615384615383,3.0769230769230766,18.846153846153847,16.538461538461537,2.3076923076923075,37.69230769230769,4.230769230769231,1.1538461538461537,27.3,1.5384615384615383,36.4,24.23076923076923,156.15384615384616,55.0,1.5384615384615383,1.923076923076923,0.3846153846153846,4.230769230769231,0.7692307692307692,27.307692307692307,6.9230769230769225
2032,Vinicius Souza,BRA,MF,Sheffield Utd,eng Premier League,24.0,1999.0,13.0,12.0,974.0,11.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,2.0,50.0,0.37,0.18,0.0,0.2,0.04,-0.2,-0.2,28.703703703703702,35.46296296296296,80.9,458.6111111111111,0.0,0.009259259259259259,0.0,0.09259259259259259,2.5925925925925926,0.09259259259259259,0.0,2.685185185185185,34.907407407407405,0.4629629629629629,0.4629629629629629,0.0,0.37037037037037035,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,28.703703703703702,0.09259259259259259,1.2037037037037037,0.83,0.6481481481481481,0.0,0.0,0.0,0.0,0.18518518518518517,0.18,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,3.7037037037037033,1.6666666666666665,1.3888888888888888,1.3888888888888888,0.9259259259259258,1.2037037037037037,2.222222222222222,54.2,1.0185185185185184,1.6666666666666665,0.37037037037037035,1.2962962962962963,1.2037037037037037,4.907407407407407,2.222222222222222,0.0,48.7037037037037,3.518518518518518,14.907407407407407,26.296296296296294,7.777777777777778,1.2037037037037037,48.7037037037037,1.111111111111111,0.7407407407407407,66.7,0.18518518518518517,16.7,21.11111111111111,100.74074074074073,37.59259259259259,0.37037037037037035,0.27777777777777773,0.18518518518518517,1.574074074074074,0.9259259259259258,26.388888888888886,1.0185185185185184
2033,Djibril Sow,SUI,MF,Sevilla,es La Liga,26.0,1997.0,10.0,8.0,627.0,14.0,0.14,0.14,0.29,0.14,0.29,0.14,0.09,0.23,0.14,0.23,4.0,40.0,1.44,0.57,0.1,1.0,0.1,0.0,0.0,35.42857142857143,41.142857142857146,86.1,569.2857142857143,0.14285714285714285,0.07142857142857142,0.05714285714285715,1.2857142857142858,3.0,0.14285714285714285,0.0,4.285714285714286,40.0,0.8571428571428571,0.8571428571428571,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,35.42857142857143,0.2857142857142857,0.5714285714285714,3.44,2.7142857142857144,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.29,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,1.1428571428571428,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.7142857142857143,1.8571428571428572,38.5,1.1428571428571428,1.2857142857142858,0.0,1.2857142857142858,1.0,2.5714285714285716,0.5714285714285714,0.0,52.57142857142857,1.4285714285714286,10.285714285714286,29.857142857142858,12.714285714285714,2.142857142857143,52.57142857142857,0.7142857142857143,0.42857142857142855,60.0,0.14285714285714285,20.0,31.142857142857142,170.0,74.28571428571429,1.2857142857142858,1.0,0.0,1.8571428571428572,0.0,35.285714285714285,2.0
2034,Çağlar Söyüncü,TUR,DF,Atlético Madrid,es La Liga,27.0,1996.0,4.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,40.0,45.714285714285715,87.5,751.4285714285714,0.0,0.0,0.0,0.0,2.857142857142857,1.4285714285714286,0.0,5.714285714285714,44.28571428571429,1.4285714285714286,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,2.77,2.857142857142857,0.0,0.0,0.0,0.0,0.0,1.38,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,1.4285714285714286,1.4285714285714286,0.0,0.0,0.0,0.0,,0.0,1.4285714285714286,0.0,1.4285714285714286,1.4285714285714286,2.857142857142857,5.714285714285714,0.0,65.71428571428572,4.285714285714286,32.85714285714286,30.000000000000004,4.285714285714286,1.4285714285714286,65.71428571428572,1.4285714285714286,1.4285714285714286,100.0,0.0,0.0,35.714285714285715,248.57142857142858,74.28571428571429,1.4285714285714286,2.857142857142857,1.4285714285714286,0.0,2.857142857142857,35.714285714285715,0.0
2035,Stijn Spierings,NED,MF,Toulouse,fr Ligue 1,27.0,1996.0,7.0,6.0,572.0,8.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,0.0,0.0,0.63,0.0,0.0,0.1,0.04,-0.1,-0.1,54.21875,61.71875,87.8,920.15625,0.0,0.03125,-0.015625,0.15625,6.5625,0.15625,0.0,7.1875,59.0625,2.5,2.1875,0.15625,0.625,0.625,0.3125,0.0,0.0,0.0,0.0,54.21875,0.15625,0.9375,1.57,1.09375,0.0,0.0,0.3125,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,2.34375,1.40625,1.25,0.46875,2.03125,3.4375,59.1,1.40625,1.25,0.0,1.25,1.875,5.0,2.03125,0.0,70.625,2.65625,17.03125,44.375,9.84375,0.46875,70.625,0.46875,0.15625,33.3,0.15625,33.3,51.875,269.21875,127.1875,0.9375,1.5625,0.0,0.78125,1.09375,47.8125,1.25
2036,Stijn Spierings,NED,MF,Lens,fr Ligue 1,27.0,1996.0,4.0,1.0,118.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,38.46153846153846,45.38461538461538,84.7,683.8461538461538,0.0,0.0,0.0,0.0,4.615384615384615,0.0,0.0,6.9230769230769225,45.38461538461538,0.0,0.0,0.0,0.7692307692307692,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,38.46153846153846,0.0,1.5384615384615383,0.76,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307692,0.0,0.0,0.7692307692307692,0.0,0.7692307692307692,0.7692307692307692,100.0,0.0,1.5384615384615383,0.7692307692307692,0.7692307692307692,1.5384615384615383,2.3076923076923075,0.7692307692307692,0.0,53.07692307692307,0.7692307692307692,11.538461538461538,30.0,11.538461538461538,0.7692307692307692,53.07692307692307,0.0,0.0,,0.0,,39.230769230769226,183.07692307692307,66.92307692307692,0.0,0.7692307692307692,0.0,0.0,0.7692307692307692,36.15384615384615,3.0769230769230766
2037,Leonardo Spinazzola,ITA,DF,Roma,it Serie A,30.0,1993.0,11.0,9.0,785.0,38.0,0.11,0.23,0.34,0.11,0.34,0.02,0.24,0.26,0.02,0.26,2.0,40.0,0.57,0.23,0.2,0.2,0.04,0.8,0.8,41.49425287356322,53.5632183908046,77.5,726.0919540229886,0.2298850574712644,0.2298850574712644,-0.01149425287356322,1.9540229885057472,1.9540229885057472,3.4482758620689657,1.4942528735632186,3.563218390804598,45.40229885057472,7.931034482758621,0.2298850574712644,0.3448275862068966,0.4597701149425288,4.942528735632185,7.701149425287357,0.0,0.0,0.0,0.0,41.49425287356322,0.2298850574712644,1.0344827586206897,3.22,2.7586206896551726,0.1149425287356322,0.2298850574712644,0.1149425287356322,0.0,0.0,0.46,0.3448275862068966,0.0,0.1149425287356322,0.0,0.0,0.0,1.149425287356322,0.4597701149425288,0.6896551724137931,0.4597701149425288,0.0,0.6896551724137931,1.3793103448275863,50.0,0.6896551724137931,0.574712643678161,0.1149425287356322,0.4597701149425288,0.1149425287356322,1.264367816091954,0.8045977011494253,0.0,60.80459770114943,1.4942528735632186,15.057471264367818,26.20689655172414,20.114942528735632,1.8390804597701151,60.80459770114943,2.873563218390805,1.149425287356322,40.0,1.264367816091954,44.0,36.66666666666667,357.58620689655174,201.7241379310345,7.126436781609196,4.482758620689656,1.0344827586206897,1.264367816091954,0.2298850574712644,40.11494252873563,4.367816091954023
2038,Marco Sportiello,ITA,GK,Milan,it Serie A,31.0,1992.0,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,30.5,35.5,85.9,732.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,32.5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,37.5,31.0,37.5,0.0,0.0,0.0,37.5,0.0,0.0,,0.0,,30.5,155.5,89.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
2039,Anton Stach,GER,MF,Hoffenheim,de Bundesliga,25.0,1998.0,10.0,8.0,786.0,20.0,0.11,0.0,0.11,0.11,0.11,0.06,0.09,0.16,0.06,0.16,4.0,36.4,1.26,0.46,0.09,0.6,0.05,0.4,0.4,42.18390804597701,52.298850574712645,80.7,692.1839080459771,0.0,0.09195402298850576,-0.09195402298850576,0.574712643678161,5.6321839080459775,1.264367816091954,0.2298850574712644,6.206896551724139,50.6896551724138,1.4942528735632186,0.6896551724137931,0.574712643678161,0.3448275862068966,1.8390804597701151,0.1149425287356322,0.574712643678161,0.2298850574712644,0.3448275862068966,0.0,42.18390804597701,0.1149425287356322,0.3448275862068966,3.09,2.0689655172413794,0.1149425287356322,0.1149425287356322,0.3448275862068966,0.2298850574712644,0.2298850574712644,0.34,0.1149425287356322,0.0,0.0,0.0,0.1149425287356322,0.1149425287356322,3.1034482758620694,1.4942528735632186,1.9540229885057472,0.9195402298850576,0.2298850574712644,1.6091954022988506,2.873563218390805,56.0,1.264367816091954,1.264367816091954,0.4597701149425288,0.8045977011494253,3.1034482758620694,6.206896551724139,2.528735632183908,0.0,67.93103448275862,2.988505747126437,14.827586206896553,40.804597701149426,13.10344827586207,0.6896551724137931,67.93103448275862,2.528735632183908,0.9195402298850576,36.4,1.264367816091954,50.0,35.862068965517246,216.78160919540232,102.06896551724138,2.4137931034482762,1.3793103448275863,0.2298850574712644,1.6091954022988506,0.574712643678161,38.62068965517242,2.298850574712644
2040,Anton Stach,GER,MF,Mainz 05,de Bundesliga,25.0,1998.0,2.0,2.0,170.0,10.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06,0.16,0.1,0.16,1.0,50.0,1.06,0.53,0.0,0.2,0.09,-0.2,-0.2,22.63157894736842,35.78947368421053,63.2,336.3157894736842,0.0,0.052631578947368425,-0.052631578947368425,1.0526315789473684,3.68421052631579,0.5263157894736842,0.0,4.2105263157894735,34.21052631578947,1.5789473684210527,1.0526315789473684,0.0,0.0,1.0526315789473684,0.0,0.5263157894736842,0.0,0.5263157894736842,0.0,22.63157894736842,0.0,0.5263157894736842,3.71,2.1052631578947367,0.0,0.5263157894736842,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5789473684210527,0.0,1.0526315789473684,0.0,0.5263157894736842,1.0526315789473684,2.1052631578947367,50.0,1.0526315789473684,2.6315789473684212,0.0,2.6315789473684212,1.0526315789473684,2.6315789473684212,2.6315789473684212,0.0,48.42105263157895,2.6315789473684212,6.842105263157895,26.315789473684212,16.315789473684212,2.6315789473684212,48.42105263157895,2.6315789473684212,1.5789473684210527,60.0,1.0526315789473684,40.0,22.105263157894736,112.63157894736842,52.631578947368425,1.5789473684210527,1.5789473684210527,0.5263157894736842,0.0,0.5263157894736842,27.894736842105264,5.2631578947368425
2041,Jens Stage,DEN,MF,Werder Bremen,de Bundesliga,27.0,1996.0,13.0,12.0,1078.0,25.0,0.17,0.0,0.17,0.17,0.17,0.17,0.08,0.24,0.17,0.24,4.0,22.2,1.5,0.33,0.11,2.0,0.11,0.0,0.0,27.25,36.0,75.7,437.0833333333333,0.0,0.075,-0.075,1.0833333333333333,2.5833333333333335,0.4166666666666667,0.16666666666666666,3.0833333333333335,34.416666666666664,1.4166666666666667,0.75,0.08333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,27.25,0.16666666666666666,0.6666666666666666,2.09,1.8333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,1.8333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.16666666666666666,0.5833333333333334,1.75,33.3,1.1666666666666667,1.3333333333333333,0.5833333333333334,0.75,0.8333333333333334,2.6666666666666665,1.0833333333333333,0.0,44.333333333333336,1.5833333333333333,10.833333333333334,26.333333333333332,8.0,2.0833333333333335,44.333333333333336,0.5833333333333334,0.16666666666666666,28.6,0.3333333333333333,57.1,19.5,90.0,43.833333333333336,0.75,0.4166666666666667,0.08333333333333333,0.4166666666666667,0.5833333333333334,24.916666666666668,2.0833333333333335
2042,Josip Stanišić,CRO,DF,Leverkusen,de Bundesliga,23.0,2000.0,5.0,1.0,165.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.0,,0.0,0.0,,0.0,,0.0,0.0,55.0,62.77777777777778,87.6,887.7777777777777,0.0,0.11111111111111112,-0.11111111111111112,1.6666666666666665,3.333333333333333,0.5555555555555556,0.0,5.0,57.77777777777778,4.444444444444445,2.2222222222222223,0.0,0.5555555555555556,1.1111111111111112,2.2222222222222223,0.0,0.0,0.0,0.0,55.0,0.5555555555555556,1.1111111111111112,2.17,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666665,1.1111111111111112,1.1111111111111112,0.5555555555555556,0.0,1.1111111111111112,1.6666666666666665,66.7,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,1.6666666666666665,3.333333333333333,2.2222222222222223,0.0,72.22222222222221,7.777777777777778,30.0,31.666666666666664,12.222222222222221,1.1111111111111112,72.22222222222221,1.1111111111111112,0.0,0.0,0.5555555555555556,50.0,38.333333333333336,266.6666666666667,148.88888888888889,3.333333333333333,5.0,0.5555555555555556,1.6666666666666665,0.0,43.888888888888886,1.1111111111111112
2043,Carl Starfelt,SWE,DF,Celta Vigo,es La Liga,28.0,1995.0,13.0,13.0,1170.0,0.0,0.08,0.0,0.08,0.08,0.08,0.09,0.01,0.1,0.09,0.1,4.0,57.1,0.54,0.31,0.14,1.1,0.16,-0.1,-0.1,29.923076923076923,34.84615384615385,85.9,561.2307692307693,0.0,0.0,-0.007692307692307693,0.07692307692307693,1.1538461538461537,0.0,0.0,1.3846153846153846,34.07692307692308,0.6153846153846154,0.5384615384615384,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,29.923076923076923,0.15384615384615385,0.07692307692307693,0.31,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.08,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.2307692307692308,1.0,1.0,0.15384615384615385,0.07692307692307693,0.6153846153846154,1.0,61.5,0.38461538461538464,1.5384615384615385,1.2307692307692308,0.3076923076923077,1.2307692307692308,2.4615384615384617,6.769230769230769,0.15384615384615385,47.0,9.384615384615385,29.384615384615383,16.76923076923077,1.0769230769230769,0.7692307692307693,47.0,0.0,0.0,,0.0,,19.846153846153847,78.38461538461539,31.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,21.46153846153846,0.0
2044,Niklas Stark,GER,DF,Werder Bremen,de Bundesliga,28.0,1995.0,6.0,4.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.45,0.0,0.0,0.0,0.01,0.0,0.0,36.81818181818181,51.13636363636363,72.0,762.0454545454545,0.0,0.022727272727272728,0.0,0.0,2.2727272727272725,0.45454545454545453,0.0,1.5909090909090908,49.090909090909086,1.8181818181818181,1.8181818181818181,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,36.81818181818181,0.22727272727272727,0.22727272727272727,0.68,0.45454545454545453,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4090909090909087,1.8181818181818181,1.3636363636363635,1.5909090909090908,0.45454545454545453,1.1363636363636362,1.5909090909090908,71.4,0.45454545454545453,1.3636363636363635,1.1363636363636362,0.22727272727272727,0.6818181818181818,4.090909090909091,5.681818181818182,0.22727272727272727,64.54545454545455,7.954545454545454,38.18181818181818,25.454545454545453,0.9090909090909091,0.45454545454545453,64.54545454545455,0.0,0.0,,0.0,,29.09090909090909,149.54545454545453,87.27272727272727,0.22727272727272727,0.0,0.0,0.6818181818181818,0.0,35.68181818181818,0.0
2045,Jason Steele,ENG,GK,Brighton,eng Premier League,33.0,1990.0,7.0,7.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,37.142857142857146,42.42857142857143,87.5,767.5714285714286,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,38.142857142857146,4.142857142857143,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.142857142857146,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,44.57142857142857,39.0,44.42857142857143,0.14285714285714285,0.0,0.0,44.57142857142857,0.0,0.0,,0.0,,31.142857142857142,125.42857142857143,66.0,0.0,0.0,0.0,0.0,0.0,29.857142857142858,0.0
2046,Pascal Stenzel,GER,DF,Stuttgart,de Bundesliga,27.0,1996.0,10.0,9.0,686.0,29.0,0.0,0.39,0.39,0.0,0.39,0.02,0.26,0.29,0.02,0.29,4.0,50.0,1.05,0.52,0.0,0.2,0.02,-0.2,-0.2,56.05263157894737,65.65789473684211,85.4,1108.8157894736842,0.39473684210526316,0.2236842105263158,0.13157894736842105,1.3157894736842106,6.184210526315789,2.236842105263158,0.7894736842105263,7.7631578947368425,53.15789473684211,12.23684210526316,2.5,0.2631578947368421,1.973684210526316,2.236842105263158,9.736842105263158,0.0,0.0,0.0,0.0,56.05263157894737,0.2631578947368421,0.9210526315789475,2.89,2.6315789473684212,0.0,0.13157894736842105,0.0,0.13157894736842105,0.0,0.92,0.7894736842105263,0.0,0.13157894736842105,0.0,0.0,0.0,1.7105263157894737,0.9210526315789475,0.6578947368421053,0.9210526315789475,0.13157894736842105,1.1842105263157896,3.0263157894736845,39.1,1.842105263157895,1.973684210526316,0.7894736842105263,1.1842105263157896,1.7105263157894737,3.4210526315789473,2.5,0.0,76.44736842105263,3.68421052631579,18.026315789473685,39.73684210526316,19.210526315789476,0.2631578947368421,76.44736842105263,0.6578947368421053,0.5263157894736842,80.0,0.13157894736842105,20.0,36.31578947368421,190.5263157894737,105.65789473684211,3.4210526315789473,2.368421052631579,0.13157894736842105,1.1842105263157896,0.39473684210526316,45.92105263157895,3.8157894736842106
2047,Leonidas Stergiou,SUI,DF,Stuttgart,de Bundesliga,21.0,2002.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,60.0,80.0,75.0,730.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,65.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,5.0,0.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,105.0,0.0,45.0,45.0,15.0,0.0,105.0,0.0,0.0,,0.0,,20.0,105.0,65.0,5.0,0.0,0.0,5.0,0.0,25.0,0.0
2048,Raheem Sterling,ENG,FW,Chelsea,eng Premier League,28.0,1994.0,13.0,12.0,1075.0,142.0,0.42,0.08,0.5,0.42,0.5,0.27,0.19,0.46,0.27,0.46,10.0,38.5,2.18,0.84,0.19,3.2,0.12,1.8,1.8,23.445378151260503,32.436974789915965,72.3,296.97478991596637,0.08403361344537814,0.15966386554621848,-0.1092436974789916,1.2605042016806722,1.0084033613445378,1.8487394957983192,0.3361344537815126,2.941176470588235,31.84873949579832,0.25210084033613445,0.0,0.42016806722689076,0.0,2.857142857142857,0.1680672268907563,0.0,0.0,0.0,0.0,23.445378151260503,0.3361344537815126,1.7647058823529411,3.85,2.436974789915966,0.0,0.9243697478991596,0.08403361344537814,0.25210084033613445,0.1680672268907563,0.5,0.25210084033613445,0.0,0.08403361344537814,0.0,0.1680672268907563,0.0,1.0084033613445378,0.5882352941176471,0.5042016806722689,0.1680672268907563,0.3361344537815126,0.6722689075630252,1.5126050420168067,44.4,0.8403361344537815,0.3361344537815126,0.0,0.3361344537815126,0.5042016806722689,1.5126050420168067,0.25210084033613445,0.0,45.46218487394958,0.1680672268907563,3.0252100840336134,12.941176470588236,30.33613445378151,8.739495798319327,45.46218487394958,7.310924369747899,2.6050420168067228,35.6,3.5294117647058822,48.3,34.03361344537815,245.04201680672267,157.31092436974788,6.302521008403361,2.6050420168067228,3.6134453781512605,2.0168067226890756,2.0168067226890756,36.38655462184874,11.932773109243698
2049,Trivante Stewart,JAM,FW,Salernitana,it Serie A,23.0,2000.0,4.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.12,0.06,0.12,1.0,50.0,1.8,0.9,0.0,0.1,0.04,-0.1,-0.1,16.363636363636363,24.545454545454543,66.7,241.81818181818178,0.0,0.0,-0.09090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,19.09090909090909,5.454545454545454,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,16.363636363636363,0.0,0.0,2.7,1.8181818181818181,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.9090909090909091,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,35.45454545454545,0.0,1.8181818181818181,15.454545454545453,20.0,5.454545454545454,35.45454545454545,2.727272727272727,1.8181818181818181,66.7,0.9090909090909091,33.3,11.818181818181817,75.45454545454545,40.90909090909091,1.8181818181818181,1.8181818181818181,0.9090909090909091,2.727272727272727,0.0,17.27272727272727,5.454545454545454
2050,Angelo Stiller,GER,MF,Hoffenheim,de Bundesliga,22.0,2001.0,1.0,1.0,84.0,3.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,1.0,50.0,2.14,1.07,0.0,0.1,0.04,-0.1,-0.1,40.0,47.77777777777778,83.7,758.8888888888889,0.0,0.11111111111111112,0.0,1.1111111111111112,7.777777777777778,1.1111111111111112,1.1111111111111112,7.777777777777778,41.11111111111111,5.555555555555555,3.333333333333333,0.0,1.1111111111111112,3.333333333333333,0.0,2.2222222222222223,0.0,0.0,0.0,40.0,1.1111111111111112,2.2222222222222223,5.42,3.333333333333333,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,1.1111111111111112,2.2222222222222223,0.0,2.2222222222222223,0.0,0.0,3.333333333333333,0.0,55.55555555555556,2.2222222222222223,10.0,28.88888888888889,16.666666666666668,0.0,55.55555555555556,0.0,0.0,,0.0,,31.11111111111111,143.33333333333334,44.44444444444444,2.2222222222222223,0.0,0.0,1.1111111111111112,0.0,36.666666666666664,3.333333333333333
